188,-40.416893,-3.709871,-40.414786,-3.714295,-40.395022,-3.70209,0.004900124998406427
189,-37.795036,-4.57414,-37.797319,-4.58009,-37.794026,-4.570097,0.006372957633626412
190,-41.25906,-7.0860167,-40.7188641,-6.6673667,-40.7203922,-6.6664044,0.6834320982195751
191,-38.52091,-3.8396268,-38.5208443,-3.8288453,-38.5209263,-3.8287561,0.010781700178543494
192,-38.521175,-3.839885,-38.5208443,-3.8288453,-38.5209263,-3.8287561,0.011044652035261634
193,-38.496372,-4.095006,-38.4930049,-4.1050793,-38.4975854,-4.0861275,0.01062114566795846
194,-38.496273,-4.094977,-38.4930049,-4.1050793,-38.4975854,-4.0861275,0.010617765438169818
195,-38.481761,-4.089838,-38.4930049,-4.1050793,-38.4975854,-4.0861275,0.01893997130145849
196,-38.459747,-3.832205,-38.4604512,-3.8247632,-38.4680042,-3.827311,0.00747504413900029
202,-38.621391,-3.789031,-38.6188132,-3.791695,-38.6159242,-3.7861667,0.003707013466393411
208,-38.585433,-3.705835,-38.5861019,-3.7063169,-38.5839288,-3.7075966,8.244118024392815E-4
209,-38.494396,-3.857988,-38.4963036,-3.8581386,-38.4954953,-3.8530271,0.0019135355026711923
211,-38.568107,-3.824449,-38.5580586,-3.8210601,-38.567603,-3.8165212,0.01060447951433277
212,-38.607532,-3.823158,-38.6141824,-3.8172008,-38.6129076,-3.8159066,0.008928384624329877
214,-38.453578,-3.800397,-38.4590087,-3.8022908,-38.4579465,-3.8026333,0.005751432945795325
215,-38.534542,-3.799675,-38.5323194,-3.8031856,-38.5413531,-3.8030464,0.004155028654535707
216,-38.569862,-3.837888,-38.5675604,-3.8434291,-38.575123,-3.8414178,0.006000095980066546
217,-38.5727,-3.831582,-38.5834448,-3.838631,-38.5774338,-3.8202397,0.012850646989163642
218,-38.586071,-3.7881,-38.5854527,-3.7874634,-38.5911625,-3.7933395,8.874426460335964E-4
219,-37.311569,-4.740257,-37.311439,-4.740333,-37.3119175,-4.7400852,1.505855238714492E-4
221,-38.509468,-3.78588,-38.5071275,-3.7861257,-38.5084472,-3.7856975,0.0023533611579990097
